eid,mid,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time,f1fights,f1w,f1l,f1fws,f1ls,f2fights,f2w,f2l,f2fws,f2ls,f1SubW,f1KOW,f1DecW,f1SubL,f1KOL,f1DecL,f2SubW,f2KOW,f2DecW,f2SubL,f2KOL,f2DecL,fid_1,height_1,weight_1,country_1,Height_1,Weight_1,Reach_1,Stance_1,SLpM_1,Str. Acc_1,SApM_1,Str. Def_1,TD Avg_1,TD Acc_1,TD Def_1,Sub. Avg_1,Metrictst_1,fid_2,height_2,weight_2,country_2,Height_2,Weight_2,Reach_2,Stance_2,SLpM_2,Str. Acc_2,SApM_2,Str. Def_2,TD Avg_2,TD Acc_2,TD Def_2,Sub. Avg_2,Metrictst_2,f1Age,f2Age
33337,10,2/22/14,Daniel Cormier,Patrick Cummins,win,loss,52311,72981,TKO,1,1:19,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,52311,71,205,United States,71,205,72,Orthodox,3.77,0.48,2.05,0.61,1.93,0.42,0.8,0.4,10.46,72981,74,205,United States,74,205,76,Orthodox,4.32,0.52,2.75,0.57,6.87,0.51,0.8,0.2,16.54,34.92950034,33.26762491
33337,9,2/22/14,Demian Maia,Rory MacDonald,loss,win,14637,14018,Decision,3,5:00,17,12,5,0,1,8,6,2,0,1,5,1,5,0,1,4,1,2,3,0,1,1,14637,72,170,Brazil,73,170,72,Southpaw,1.82,0.44,1.61,0.62,2.99,0.31,0.65,1.3,9.74,14018,71,170,Canada,72,170,76,Orthodox,3.75,0.42,2.8,0.62,1.77,0.47,0.88,0.4,11.11,36.29568789,24.58863792
33337,7,2/22/14,Stephen Thompson,Robert Whittaker,win,loss,59608,45132,TKO,1,3:43,4,3,1,2,0,3,2,1,0,1,0,2,1,0,0,1,0,1,1,0,0,1,59608,72,170,United States,72,170,75,Orthodox,3.72,0.43,2.65,0.58,0.53,0.5,0.76,0,9.17,45132,71,185,Australia,72,185,73,Orthodox,5.07,0.41,4.09,0.63,0.59,0.66,0.93,0,12.38,31.03080082,23.17590691
33337,6,2/22/14,Alexis Davis,Jessica Eye,win,loss,22071,39575,Decision,3,5:00,2,2,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,22071,65,136,Canada,66,135,68,Orthodox,4.69,0.48,4.5,0.52,0.87,0.38,0.4,0.9,12.74,39575,66,135,United States,66,135,66,Orthodox,3.52,0.36,3.43,0.59,0.16,1,0.61,0.2,9.87,29.3853525,27.57563313
33337,5,2/22/14,Pedro Munhoz,Raphael Assuncao,loss,win,52407,9574,Decision,3,5:00,0,0,0,0,0,6,5,1,5,0,0,0,0,0,0,0,1,1,3,0,1,0,52407,66,135,Brazil,66,135,64,Orthodox,3.93,0.38,6.26,0.56,1.06,0.18,0.5,1.8,14.67,9574,65,135,Brazil,65,135,66,Orthodox,3.37,0.42,2.2,0.69,1.55,0.34,0.78,0.4,9.75,27.46064339,31.59753593
33337,4,2/22/14,Cody Gibson,Aljamain Sterling,loss,win,38903,66313,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38903,70,135,United States,70,135,71,Orthodox,2.47,0.31,2.54,0.63,1.85,0.38,0.58,0.4,9.16,66313,67,135,United States,67,135,71,Orthodox,3.08,0.45,1.22,0.67,2.43,0.4,0.46,1.3,10.01,26.45037645,24.56399726
33337,2,2/22/14,Rafaello Oliveira,Erik Koch,loss,win,37260,23390,TKO,1,1:24,7,2,5,0,1,4,2,2,0,2,0,0,2,1,2,2,0,1,1,0,1,1,37260,68,155,United States,68,155,71,Orthodox,2.19,0.33,3.38,0.59,2.49,0.36,0.11,1.6,11.05,23390,70,145,United States,70,155,70,Southpaw,2.32,0.42,2.31,0.44,0.69,0.44,0.8,1.5,8.92,32.07392197,25.3853525
33337,1,2/22/14,Ernest Chavez,Yosdenis Cedeno,win,loss,80837,47066,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80837,68,146,United States,68,145,70,Orthodox,2.79,0.4,3.89,0.59,0.89,0.33,0.5,0,9.39,47066,68,155,Cuba,68,155,69,Orthodox,1.64,0.29,1.6,0.67,0,0,0.31,0.3,4.81,30.65845311,29.02669405
33383,9,3/8/14,Alexander Gustafsson,Jimi Manuwa,win,loss,26162,37528,TKO,2,1:18,9,7,2,0,1,3,3,0,3,0,2,3,2,1,0,1,0,3,0,0,0,0,26162,76,205,Sweden,77,205,79,Orthodox,4.12,0.4,3.63,0.5,1.93,0.4,0.86,0.6,12.44,37528,72,205,England,73,205,79,Orthodox,3.56,0.59,2.93,0.5,0.72,0.25,0.68,0.5,9.73,27.1430527,34.05065024
33383,8,3/8/14,Michael Johnson,Melvin Guillard,win,loss,68788,7431,Decision,3,5:00,10,6,4,2,0,21,12,8,0,0,0,3,3,2,0,2,0,8,4,6,1,1,68788,70,155,United States,70,155,73,Southpaw,3.77,0.35,3.74,0.58,0.58,0.53,0.79,0.1,10.44,7431,69,155,United States,69,155,68,Orthodox,2.96,0.4,1.85,0.66,1.3,0.63,0.61,0.2,8.61,27.75906913,30.94045175
33383,7,3/8/14,Neil Seery,Brad Pickett,loss,win,14062,11743,Decision,3,5:00,0,0,0,0,0,6,3,3,0,1,0,0,0,0,0,0,1,1,1,2,0,1,14062,66,125,Ireland,64,125,64,Orthodox,3.11,0.4,2.95,0.62,0.89,0.31,0.54,1.8,10.62,11743,66,125,England,66,135,68,Orthodox,3.02,0.31,4.63,0.55,2.47,0.44,0.58,0.4,12.4,34.52156057,35.45242984
33383,6,3/8/14,Gunnar Nelson,Omari Akhmedov,win,loss,25246,83462,Submission,1,4:36,2,2,0,2,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,25246,71,170,Iceland,71,170,72,Switch,1.98,0.56,3.68,0.51,1.67,0.62,0.7,1.2,10.92,83462,72,170,Russia,72,170,73,Orthodox,2.82,0.34,2.6,0.57,2.85,0.5,0.5,0.4,10.58,25.60985626,26.40383299
33383,5,3/8/14,Ilir Latifi,Cyrille Diabate,win,loss,40207,2191,Submission,1,3:02,1,0,1,0,1,7,4,3,0,1,0,0,0,0,0,1,1,1,2,2,1,0,40207,68,205,Sweden,70,205,73,Orthodox,1.84,0.34,2.91,0.53,1.97,0.27,1,0.7,9.56,2191,78,205,France,78,205,81,Southpaw,4.06,0.71,1.78,0.6,1.17,0.83,0.53,0.2,9.88,30.61190965,40.74195756
33383,4,3/8/14,Luke Barnatt,Mats Nilsson,win,loss,56567,32446,TKO,1,3:24,2,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,56567,78,185,England,78,185,77,Orthodox,4.43,0.36,3.87,0.59,0.63,0.42,0.63,0.4,11.33,32446,73,185,Sweden,73,170,74,Orthodox,2.99,0.39,5.62,0.63,3.87,0.83,0.44,2.3,17.07,25.90006845,30.25598905
33383,2,3/8/14,Danny Mitchell,Igor Araujo,loss,win,40523,12803,Decision,3,5:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,40523,74,170,England,74,170,74,Orthodox,2.53,0.49,2.53,0.52,0,0,1,3,10.07,12803,73,170,,73,170,77,Orthodox,1.52,0.42,2.86,0.49,0.86,0.15,0.22,0.6,7.12,27.58110883,33.25119781
33383,1,3/8/14,Phil Harris,Louis Gaudinot,NC,NC,8753,45230,NC,1,1:13,3,1,2,0,1,3,1,2,0,1,0,0,1,1,1,0,0,0,0,0,1,1,8753,65,125,England,64,125,64,Orthodox,2.34,0.26,3.16,0.68,1.76,0.21,0.6,0,9.01,45230,63,125,United States,63,125,63,Orthodox,2.34,0.37,6.42,0.48,0.57,0.4,0.31,1.1,11.99,30.91307324,29.52498289
33523,12,2/15/14,Gegard Mousasi,Lyoto Machida,loss,win,7466,7513,Decision,5,5:00,1,1,0,1,0,16,12,4,1,0,0,0,1,0,0,0,1,5,6,0,1,2,7466,73,186,Netherlands,74,185,76,Orthodox,3.68,0.5,1.2,0.69,1.64,0.61,0.61,1.2,10.13,7513,73,185,Brazil,73,185,74,Southpaw,2.63,0.53,1.59,0.62,1.33,0.65,0.75,0.4,8.5,28.54209446,35.71526352
33523,10,2/15/14,Takenori Sato,Erick Silva,loss,win,12196,15009,KO,1,0:52,0,0,0,0,0,6,3,3,0,1,0,0,0,0,0,0,2,1,0,0,1,1,12196,70,170,Japan,70,170,71,Southpaw,0.46,0.33,12.92,0.09,0,0,0,0,13.8,15009,71,170,Brazil,72,170,74,Orthodox,2.65,0.5,4.27,0.45,1.07,0.46,0.59,1.8,11.79,28.6899384,29.65366188
33523,8,2/15/14,Andy Ogle,Charles Oliveira,loss,win,42659,30300,Submission,3,2:40,3,1,2,0,1,9,4,4,0,2,0,0,1,0,0,2,4,0,0,1,2,1,42659,69,144,England,68,145,69,Orthodox,2.24,0.44,2.23,0.5,1.44,0.26,0.58,0,7.69,30300,71,145,Brazil,70,155,74,Orthodox,3.17,0.5,3.04,0.52,2.66,0.37,0.58,2.7,13.54,24.99657769,24.33127995
33523,7,2/15/14,Cristiano Marcello,Joe Proctor,loss,win,3530,46307,Decision,3,5:00,3,1,2,0,1,2,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,3530,70,155,Brazil,69,155,72,Orthodox,2.56,0.33,3.61,0.58,0.44,0.11,0.2,0.9,8.73,46307,70,155,United States,70,155,72,Orthodox,3.46,0.36,3.7,0.61,0,0,0.7,1.9,10.73,36.20260096,28.5174538
33523,6,2/15/14,Ivan Jorge,Rodrigo Damm,loss,win,5432,11507,Decision,3,5:00,1,1,0,1,0,3,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,5432,70,155,Brazil,69,155,73,Orthodox,3.41,0.49,2.91,0.59,1.56,0.16,0.75,0.6,10.47,11507,67,145,Brazil,67,155,71,Orthodox,3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3,11.74,33.27310062,34.03422313
33523,5,2/15/14,Francisco Trinaldo,Jesse Ronson,win,loss,31103,56579,Decision,3,5:00,5,3,2,0,1,1,0,1,0,1,2,1,0,1,0,1,0,0,0,0,0,1,31103,68,155,Brazil,69,155,70,Southpaw,3.34,0.46,2.29,0.6,1.08,0.4,0.62,0.5,9.29,56579,69,156,Canada,70,155,70,Southpaw,3.09,0.46,2.73,0.59,0.67,0.4,0.61,0.3,8.85,35.47980835,28.14510609
33523,4,2/15/14,Iuri Alcantara,Wilson Reis,win,loss,16129,23401,Decision,3,5:00,6,3,2,0,1,1,1,0,1,0,0,1,2,0,0,2,0,0,1,0,0,0,16129,69,136,Brazil,69,135,71,Southpaw,2.65,0.46,2.54,0.48,1.46,0.68,0.57,0.8,9.64,23401,64,125,Brazil,64,125,65,Southpaw,2.15,0.37,2.12,0.62,5.51,0.46,0.53,0.8,12.56,33.53319644,29.10882957
33523,3,2/15/14,Felipe Arantes,Maximo Blanco,win,loss,31372,36618,Decision,3,5:00,5,2,2,0,1,3,1,2,0,1,0,1,1,0,0,2,0,0,1,0,0,1,31372,68,135,Brazil,68,135,73,Orthodox,2.43,0.49,2.33,0.63,1.13,0.56,0.42,0.9,8.89,36618,68,145,Venezuela,68,145,71,Orthodox,4.11,0.44,3.19,0.66,1.85,0.36,0.63,0.3,11.54,26.01779603,30.33538672
33523,2,2/15/14,Albert Tumenov,Ildemar Alcantara,loss,win,60198,22223,Decision,3,5:00,0,0,0,0,0,3,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,60198,71,169,Russia,71,170,73,Orthodox,3.76,0.42,3.34,0.58,0.2,0.2,0.75,0,9.25,22223,74,185,Brazil,74,185,78,Orthodox,1.93,0.38,2.63,0.5,2,0.68,0.81,0.9,9.83,22.14099932,31.24709103
33523,1,2/15/14,Douglas Silva de Andrade,Zubaira Tukhugov,loss,win,87981,63813,Decision,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87981,67,135,Brazil,67,135,68,Orthodox,3.24,0.35,3.1,0.64,0.35,0.5,0.75,0,8.93,63813,68,146,Russia,68,145,68,Orthodox,2.53,0.35,2.09,0.69,2.13,0.46,1,0,9.25,28.65160849,23.08555784
33929,12,1/15/14,Costas Philippou,Luke Rockhold,loss,win,32432,23345,KO,1,2:31,7,5,2,0,1,1,0,1,0,1,0,2,3,0,0,2,0,0,0,0,1,0,32432,71,185,United States,71,185,73,Orthodox,2.19,0.35,2.73,0.54,0.4,0.42,0.65,0.3,7.58,23345,75,185,United States,75,185,77,Southpaw,4.17,0.48,2.12,0.6,0.56,0.4,0.69,1.4,10.42,34.13004791,29.24572211
33929,11,1/15/14,Lorenz Larkin,Brad Tavares,loss,win,51345,33095,Decision,3,5:00,2,1,1,1,0,7,6,1,4,0,0,0,1,0,0,1,0,1,5,0,0,1,51345,71,170,United States,71,170,72,Orthodox,3.53,0.46,2.74,0.63,0.27,0.42,0.79,0.1,8.94,33095,71,185,United States,73,185,74,Orthodox,3.12,0.41,2.49,0.55,1.29,0.32,0.75,0,8.93,27.36755647,26.0698152
33929,9,1/15/14,Yoel Romero,Derek Brunson,win,loss,60762,68494,TKO,3,3:23,2,2,0,2,0,2,2,0,2,0,0,2,0,0,0,0,1,0,1,0,0,0,60762,70,185,United States,72,185,73,Southpaw,3.26,0.54,2.01,0.63,1.96,0.38,0.77,0,9.55,68494,73,186,United States,73,185,77,Southpaw,3.13,0.46,2.62,0.5,3.13,0.32,1,0.7,11.86,36.7118412,30.03148528
33929,8,1/15/14,John Moraga,Dustin Ortiz,win,loss,55159,58097,Decision,3,5:00,3,2,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,55159,66,125,United States,66,125,66,Orthodox,2.4,0.39,2.89,0.56,0.58,0.2,0.4,0.7,8.12,58097,65,125,United States,65,125,65,Orthodox,3.02,0.45,2.33,0.54,2.4,0.31,0.55,0.1,9.7,29.82340862,25.0568104
33929,7,1/15/14,Cole Miller,Sam Sicilia,win,loss,13133,53205,Submission,2,1:54,15,9,6,1,0,4,2,2,1,0,6,1,2,0,2,4,0,2,0,0,1,1,13133,73,145,United States,73,145,74,Orthodox,3,0.33,3.88,0.59,0.6,0.36,0.38,1.8,10.94,53205,68,145,United States,68,145,67,Orthodox,2.46,0.33,3.55,0.59,1.45,0.43,0.7,0.9,10.41,29.72210815,27.95345654
33929,6,1/15/14,Justin Edwards,Ramsey Nijem,loss,win,37452,36963,Decision,3,5:00,5,2,3,0,1,6,3,3,0,2,0,0,1,0,1,2,0,1,2,1,2,0,37452,70,155,United States,70,155,70,Orthodox,2.68,0.42,3.32,0.51,2.14,0.26,0.27,1,10.6,36963,71,155,United States,71,155,75,Orthodox,3.05,0.44,1.62,0.62,5.32,0.62,0.55,1.1,13.32,30.9705681,25.79055441
33929,5,1/15/14,Elias Silverio,Isaac Vallie-Flagg,win,loss,88613,8180,Decision,3,5:00,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,88613,71,155,Brazil,71,155,73,Orthodox,3.67,0.49,2.97,0.51,1.62,0.38,0.85,0.2,10.69,8180,68,159,United States,68,155,68,Orthodox,5.56,0.47,5.6,0.45,0.2,0.12,0.58,0,12.98,27.3155373,35.77275838
33929,5,1/15/14,Elias Silverio,Isaac Vallie-Flagg,win,loss,88613,8180,Decision,3,5:00,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,88613,71,155,Brazil,71,155,73,Orthodox,3.67,0.49,2.97,0.51,1.62,0.38,0.85,0.2,10.69,8180,68,159,United States,68,155,68,Orthodox,5.56,0.47,5.6,0.45,0.2,0.12,0.58,0,12.98,27.3155373,35.77275838
33929,4,1/15/14,Brian Houston,Trevor Smith,loss,win,59769,51113,Decision,3,5:00,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,59769,73,185,United States,74,185,78,Orthodox,1.9,0.35,3.67,0.53,0.95,1,0.87,0,9.27,51113,75,185,United States,75,185,75,Orthodox,3.49,0.58,2.96,0.51,1.66,0.3,0.54,1.1,11.14,26.72416153,33.02669405
33929,3,1/15/14,Louis Smolka,Alptekin Ozkilic,win,loss,64792,73826,Decision,3,5:00,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,64792,69,125,United States,69,125,68,Orthodox,4.17,0.48,2.93,0.55,1.97,0.36,0.38,2.6,13.44,73826,65,125,United States,65,125,65,Orthodox,3.81,0.32,5.72,0.59,4.21,0.58,0.75,0,15.98,22.50239562,27.80561259
33929,2,1/15/14,Vinc Pichel,Garett Whiteley,win,loss,57848,39261,Decision,3,5:00,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,57848,70,155,United States,70,155,72,Orthodox,3.13,0.51,2.51,0.51,7.44,0.69,0.16,0.5,15.45,39261,72,155,United States,72,155,72,Orthodox,3.72,0.48,4.04,0.46,0,0,0.27,0.9,9.87,31.14579055,33.08966461
33929,1,1/15/14,Charlie Brenneman,Beneil Dariush,loss,win,23403,56583,Submission,1,1:45,8,4,4,0,2,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,23403,70,155,United States,70,155,72,Orthodox,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0,9.46,56583,70,155,United States,70,155,72,Southpaw,3.83,0.46,2.93,0.6,1.33,0.25,0.75,0.7,10.85,32.93086927,24.6954141
33949,13,3/15/14,Robbie Lawler,Johny Hendricks,loss,win,2245,24539,Decision,5,5:00,10,7,3,3,0,12,10,2,0,1,0,4,3,2,1,0,0,5,5,0,0,2,2245,71,170,United States,71,170,74,Southpaw,3.49,0.44,3.69,0.62,0.82,0.68,0.67,0,10.41,24539,69,170,United States,69,185,69,Southpaw,3.51,0.46,3.83,0.54,4.01,0.48,0.63,0.3,13.76,31.98631075,30.50513347
33949,12,3/15/14,Tyron Woodley,Carlos Condit,win,loss,42605,6765,TKO,2,2:00,3,2,1,1,0,9,6,3,1,0,0,2,0,0,0,1,0,4,2,0,0,3,42605,69,170,United States,69,170,74,Orthodox,2.51,0.48,2.51,0.61,1.57,0.45,0.91,0.5,9.54,6765,73,170,United States,74,170,75,Orthodox,3.78,0.39,2.42,0.56,0.59,0.52,0.39,1.2,9.85,31.90965092,29.88364134
33949,11,3/15/14,Diego Sanchez,Myles Jury,loss,win,4824,34236,Decision,3,5:00,19,13,6,0,1,4,4,0,4,0,2,3,8,0,1,5,1,1,2,0,0,0,4824,70,155,United States,70,155,72,Southpaw,2.75,0.36,2.95,0.58,1.48,0.21,0.5,1,9.83,34236,71,155,United States,70,145,73,Orthodox,2.29,0.35,1.49,0.71,2.61,0.52,0,0.4,8.37,32.20260096,25.36892539
33949,10,3/15/14,Jake Shields,Hector Lombard,loss,win,502,11292,Decision,3,5:00,7,4,2,2,0,4,2,2,1,0,0,0,4,0,1,1,0,2,0,0,0,2,502,72,170,United States,72,170,72,Orthodox,2.45,0.36,1.8,0.56,2.83,0.29,0.35,1.2,9.84,11292,69,170,Cuba,69,185,71,Southpaw,2.77,0.44,3.4,0.51,2,0.48,0.81,0.6,11.01,35.17864476,36.11225188
33949,8,3/15/14,Rick Story,Kelvin Gastelum,loss,win,25989,74700,Decision,3,5:00,14,9,5,1,0,2,2,0,2,0,1,2,6,1,0,4,1,0,1,0,0,0,25989,70,170,United States,69,170,71,Southpaw,3.8,0.41,2.17,0.62,2.53,0.48,0.63,0.9,11.54,74700,69,170,United States,69,185,71,Southpaw,4.07,0.43,2.74,0.63,1.01,0.5,0.62,0.2,10.2,29.54414784,22.39014374
33949,7,3/15/14,Jessica Andrade,Raquel Pennington,win,loss,100715,75564,Decision,3,5:00,2,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,100715,62,115,Brazil,61,115,62,Orthodox,6.8,0.52,4.29,0.56,2.6,0.62,0.74,0.8,16.93,75564,67,135,United States,67,135,67,Orthodox,3.8,0.51,2.92,0.66,1.43,0.43,0.69,1.3,11.74,22.46954141,25.52224504
33949,5,3/15/14,Alex Garcia,Sean Spencer,win,loss,54124,60908,Decision,3,5:00,1,1,0,1,0,3,2,1,2,0,0,1,0,0,0,0,0,0,2,1,0,0,54124,69,171,Canada,69,170,72,Orthodox,2.14,0.35,3.23,0.61,4.71,0.62,0.55,0,12.21,60908,70,170,United States,70,170,75,,4.24,0.32,4.02,0.6,0.14,0.33,0.68,0,10.33,26.66940452,26.72142368
33949,4,3/15/14,Francisco Trevino,Renee Forte,win,loss,38029,37684,Decision,3,5:00,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,38029,70,155,United States,69,155,70,Orthodox,2.65,0.42,2.42,0.64,0.97,0.22,0.41,0,7.73,37684,68,156,Brazil,67,155,71,Orthodox,2.08,0.32,2.12,0.63,2.32,0.58,0.66,0,8.71,32.24093087,26.96783025
33949,3,3/15/14,Will Campuzano,Justin Scoggins,loss,win,35521,71120,Decision,3,5:00,3,0,3,0,3,1,1,0,1,0,0,0,0,1,0,2,0,1,0,0,0,0,35521,69,125,United States,69,125,70,Orthodox,2.43,0.31,3.82,0.57,0.88,0.45,0.48,0.2,9.14,71120,67,125,United States,67,135,66,Southpaw,3.75,0.53,1.71,0.6,4.26,0.66,0.84,0.6,12.95,27.80013689,21.86721424
33949,2,3/15/14,Bubba McDaniel,Sean Strickland,loss,win,14600,30452,Submission,1,4:33,2,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14600,75,190,United States,75,185,75,Southpaw,1.64,0.44,1.98,0.56,0.93,0.5,0.5,1.4,7.95,30452,73,171,United States,73,170,76,Orthodox,4.31,0.37,2.81,0.66,1.52,0.5,0.72,0.6,11.49,30.86652977,23.04449008
34401,10,4/26/14,Glover Teixeira,Jon Jones,loss,win,4655,27944,Decision,5,5:00,5,5,0,5,0,14,13,1,10,0,2,2,1,0,0,0,4,4,4,0,0,0,4655,74,205,Brazil,74,205,76,Orthodox,4.03,0.44,3.33,0.57,2.63,0.54,0.58,0.8,12.92,27944,76,205,United States,76,205,84,Orthodox,4.25,0.55,2,0.65,2.25,0.52,0.94,0.6,11.76,34.49418207,26.770705
34401,9,4/26/14,Phil Davis,Anthony Johnson,loss,win,27802,17662,Decision,3,5:00,10,8,1,3,0,11,7,4,0,1,3,0,5,0,0,1,0,6,1,3,1,0,27802,74,205,United States,74,205,79,Orthodox,2.85,0.34,1.33,0.72,2.99,0.38,0.72,0.6,9.93,17662,74,205,United States,74,205,78,Orthodox,3.3,0.46,1.65,0.64,2.48,0.6,0.79,0.7,10.62,29.58247775,30.13826146
34401,8,4/26/14,Luke Rockhold,Tim Boetsch,win,loss,23345,19544,Submission,1,2:08,2,1,1,1,0,13,8,5,1,0,0,1,0,0,1,0,0,3,5,1,2,2,23345,75,185,United States,75,185,77,Southpaw,4.17,0.48,2.12,0.6,0.56,0.4,0.69,1.4,10.42,19544,71,205,United States,72,185,74,Orthodox,2.85,0.51,2.8,0.56,1.64,0.35,0.58,0.9,10.19,29.52224504,33.24024641
34401,7,4/26/14,Yancy Medeiros,Jim Miller,loss,win,27738,14463,Technical,1,3:18,2,0,1,0,0,16,12,3,1,0,0,0,0,0,1,0,5,2,5,1,0,2,27738,70,155,United States,70,155,75,Orthodox,4.01,0.34,4.88,0.49,0,0,0.86,0.8,11.38,14463,68,155,United States,68,155,71,Southpaw,2.75,0.39,2.64,0.62,1.7,0.42,0.48,2.1,11.1,26.63381246,30.65571526
34401,6,4/26/14,Andre Fili,Max Holloway,loss,win,58385,38671,Submission,3,3:39,1,1,0,1,0,7,4,3,1,0,0,1,0,0,0,0,0,2,2,1,0,2,58385,70,145,United States,71,145,74,Orthodox,3.38,0.38,2.55,0.6,2.85,0.46,0.58,0.2,11,38671,71,145,United States,71,145,69,Orthodox,5.67,0.43,3.74,0.67,0.32,0.8,0.83,0.6,13.06,23.83572895,22.39288159
34401,5,4/26/14,Tim Elliott,Joseph Benavidez,loss,win,49213,15008,Submission,1,4:08,4,2,2,0,1,8,6,2,0,1,0,0,2,0,0,2,0,3,3,0,1,1,49213,67,125,United States,67,125,66,Southpaw,3.48,0.44,2.35,0.63,3.31,0.6,0.48,1.3,12.59,15008,64,125,United States,64,125,65,Southpaw,3.42,0.33,2.36,0.65,1.21,0.29,0.66,0.8,9.72,27.33744011,29.7357974
34401,4,4/26/14,Isaac Vallie-Flagg,Takanori Gomi,loss,win,8180,425,Decision,3,5:00,2,1,1,0,1,7,3,4,0,1,0,0,1,0,0,1,0,2,1,3,0,1,8180,68,159,United States,68,155,68,Orthodox,5.56,0.47,5.6,0.45,0.2,0.12,0.58,0,12.98,425,68,155,Japan,67,155,70,Southpaw,3.85,0.41,3.47,0.6,1.25,0.65,0.63,0.8,11.66,36.04928131,35.59206023
34401,4,4/26/14,Isaac Vallie-Flagg,Takanori Gomi,loss,win,8180,425,Decision,3,5:00,2,1,1,0,1,7,3,4,0,1,0,0,1,0,0,1,0,2,1,3,0,1,8180,68,159,United States,68,155,68,Orthodox,5.56,0.47,5.6,0.45,0.2,0.12,0.58,0,12.98,425,68,155,Japan,67,155,70,Southpaw,3.85,0.41,3.47,0.6,1.25,0.65,0.63,0.8,11.66,36.04928131,35.59206023
34401,3,4/26/14,Jessamyn Duke,Bethe Correia,loss,win,71307,103069,Decision,3,5:00,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,71307,71,136,United States,71,135,73,,4.83,0.53,4.43,0.57,1.27,0.36,0.5,1.9,14.39,103069,64,135,Brazil,65,135,64,Orthodox,4.74,0.46,4.08,0.59,0.55,0.25,0.85,0,11.52,27.8384668,30.84462697
34401,2,4/26/14,Danny Castillo,Charlie Brenneman,win,loss,26070,23403,KO,2,0:21,9,6,3,0,1,9,4,5,0,3,0,1,5,0,1,2,0,0,4,2,3,0,26070,69,155,United States,69,155,71,Orthodox,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,9.73,23403,70,155,United States,70,155,72,Orthodox,1.52,0.56,1.55,0.46,4.23,0.42,0.72,0,9.46,34.66940452,33.2073922
34401,1,4/26/14,Patrick Williams,Chris Beal,loss,win,69607,53369,KO,2,1:51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69607,68,135,United States,68,135,73,Orthodox,2.21,0.41,2.63,0.62,4.15,0.66,1,2.1,13.78,53369,67,126,United States,67,125,69,Orthodox,3.45,0.35,3.18,0.61,1.6,0.58,0.78,0.2,10.75,32.63244353,28.72005476
34819,8,3/1/14,Dong Hyun Kim,John Hathaway,win,loss,16374,16704,KO,3,1:02,12,9,2,3,0,8,7,1,3,0,0,2,7,0,2,0,0,1,6,0,0,1,16374,73,170,South Korea,71,155,70,Orthodox,3.3,0.45,5.25,0.5,2.41,0.6,0.33,0,12.84,16704,74,170,England,73,170,75,Orthodox,3.4,0.4,1.8,0.62,2.61,0.43,0.6,0.9,10.76,32.28473648,26.66666667
34819,8,3/1/14,Dong Hyun Kim,John Hathaway,win,loss,16374,16704,KO,3,1:02,12,9,2,3,0,8,7,1,3,0,0,2,7,0,2,0,0,1,6,0,0,1,16374,73,170,South Korea,74,170,76,Southpaw,2.19,0.49,1.79,0.59,3.01,0.43,0.8,0.7,10,16704,74,170,England,73,170,75,Orthodox,3.4,0.4,1.8,0.62,2.61,0.43,0.6,0.9,10.76,32.28473648,26.66666667
