id,B_ID,First Name_B,Last Name_B,Full_Name_B,B_Weight,B_Age,Weight_B,Height_B,Reach_B,Stance_B,R_ID,First Name_R,Last Name_R,Full_Name_R,R_Age,R_Height,R_Weight,Height_R,Weight_R,Reach_R,R_Wrestling,R_BJJ,R_Boxing,R_Kickboxing,R_MuayTai,R_Freestyle,R_Sambo,R_Karate,R_Judo,Stance_R,winby,winner,Record_B,Wins_B,Losses_B,Draws_B,Record_R,Wins_R,Losses_R,Draws_R,BPrev,BStreak,B_Location,Event_ID,B_Wrestling,B_BJJ,B_Boxing,B_Kickboxing,B_MuayTai,B_Freestyle,B_Sambo,B_Karate,B_Judo,Full_Name__B,SLpM__B,StrAcc__B,SApM__B,StrDef__B,TDAvg__B,TDAcc__B,TDDef__B,SubAvg__B,Full_Name__R,SLpM__R,StrAcc__R,SApM__R,StrDef__R,TDAvg__R,TDAcc__R,TDDef__R,SubAvg__R
1317,1504,Dustin,Ortiz,Dustin Ortiz,56,29,125,65,65,Orthodox,911,Joseph,Benavidez,Joseph Benavidez,34,162,56,64,125,65,1,0,1,0,0,0,0,0,0,Southpaw,DEC,red,16-6-0,16,6,0,24-4-0,24,4,0,3,2,"Franklin, Tennessee United States",692,1,0,0,0,0,0,0,0,0,Dustin Ortiz,3.02,0.45,2.33,0.54,2.4,0.31,0.55,0.1,Joseph Benavidez,3.42,0.33,2.36,0.65,1.21,0.29,0.66,0.8
1318,2007,John,Moraga,John Moraga,56,34,125,66,66,Orthodox,911,Joseph,Benavidez,Joseph Benavidez,34,162,56,64,125,65,1,0,1,0,0,0,0,0,0,Southpaw,DEC,red,16-6-0,16,6,0,24-4-0,24,4,0,4,2,"Phoenix, Arizona United States",719,1,0,0,0,0,0,0,0,0,John Moraga,2.4,0.39,2.89,0.56,0.58,0.2,0.4,0.7,Joseph Benavidez,3.42,0.33,2.36,0.65,1.21,0.29,0.66,0.8
1319,2118,Sergio,Pettis,Sergio Pettis,56,25,125,66,69,Orthodox,911,Joseph,Benavidez,Joseph Benavidez,34,162,56,64,125,65,1,0,1,0,0,0,0,0,0,Southpaw,DEC,blue,15-2-0,15,2,0,24-4-0,24,4,0,9,0,"Milwaukee, Wisconsin United States",866,0,0,0,1,0,0,0,1,0,Sergio Pettis,4.02,0.38,2.75,0.65,1.48,0.42,0.71,0.7,Joseph Benavidez,3.42,0.33,2.36,0.65,1.21,0.29,0.66,0.8
1320,2152,Zach,Makovsky,Zach Makovsky,56,35,125,64,64,Southpaw,911,Joseph,Benavidez,Joseph Benavidez,34,162,56,64,125,65,1,0,1,0,0,0,0,0,0,Southpaw,DEC,red,19-8-0,19,8,0,24-4-0,24,4,0,4,0,"Philadelphia, Pennsylvania USA",764,1,0,0,0,0,0,0,0,0,Zach Makovsky,1.94,0.43,2.24,0.62,3.71,0.3,0.56,0.3,Joseph Benavidez,3.42,0.33,2.36,0.65,1.21,0.29,0.66,0.8
1321,2084,Ali,Bagautinov,Ali Bagautinov,56,33,125,64,65,Orthodox,2103,Kyoji,Horiguchi,Kyoji Horiguchi,27,165,56,65,125,66,0,0,0,0,0,0,0,1,0,Orthodox,DEC,red,14-5-0,14,5,0,18-2-0,18,2,0,4,1,Dagestan Republic Russia,795,1,0,1,0,0,0,1,0,0,Ali Bagautinov,2.85,0.42,3.09,0.52,2.51,0.36,0.65,0.3,Kyoji Horiguchi,3.6,0.45,2.45,0.62,2,0.44,0.55,0
1322,2010,Chico,Camus,Chico Camus,56,33,125,66,66,Orthodox,2103,Kyoji,Horiguchi,Kyoji Horiguchi,27,165,56,65,125,66,0,0,0,0,0,0,0,1,0,Orthodox,DEC,red,14-7-0,14,7,0,18-2-0,18,2,0,4,0,"Milwaukee, Wisconsin USA",740,0,0,0,0,0,1,0,0,0,Chico Camus,2.58,0.41,2.46,0.64,0.77,0.4,0.72,0.4,Kyoji Horiguchi,3.6,0.45,2.45,0.62,2,0.44,0.55,0
1323,2091,Darrell,Montague,Darrell Montague,56,30,125,66,67,Southpaw,2103,Kyoji,Horiguchi,Kyoji Horiguchi,27,165,56,65,125,66,0,0,0,0,0,0,0,1,0,Orthodox,DEC,red,13-5-0,13,5,0,18-2-0,18,2,0,0,0,"Chino, CA USA",667,0,0,1,0,0,0,0,0,0,Darrell Montague,1.92,0.25,5.38,0.52,0.72,0.25,0.33,1.4,Kyoji Horiguchi,3.6,0.45,2.45,0.62,2,0.44,0.55,0
1324,2143,Jon,Delos Reyes,Jon Delos Reyes,56,31,125,66,67,Orthodox,2103,Kyoji,Horiguchi,Kyoji Horiguchi,27,165,56,65,125,66,0,0,0,0,0,0,0,1,0,Orthodox,KO/TKO,red,8/5/00,8,5,0,18-2-0,18,2,0,1,0,Tamuning Guam,680,0,1,0,1,0,0,0,0,0,Jon Delos Reyes,2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9,Kyoji Horiguchi,3.6,0.45,2.45,0.62,2,0.44,0.55,0
1325,1911,Louis,Gaudinot,Louis Gaudinot,56,34,125,63,63,Orthodox,2103,Kyoji,Horiguchi,Kyoji Horiguchi,27,165,56,65,125,66,0,0,0,0,0,0,0,1,0,Orthodox,DEC,red,6/4/00,6,4,0,18-2-0,18,2,0,1,0,"Hoboken, New Jersey USA",691,0,0,0,0,0,0,0,1,0,Louis Gaudinot,2.34,0.37,6.42,0.48,0.57,0.4,0.31,1.1,Kyoji Horiguchi,3.6,0.45,2.45,0.62,2,0.44,0.55,0
1326,2196,Neil,Seery,Neil Seery,56,39,125,64,64,Orthodox,2103,Kyoji,Horiguchi,Kyoji Horiguchi,27,165,56,65,125,66,0,0,0,0,0,0,0,1,0,Orthodox,DEC,red,16-12-0,16,12,0,18-2-0,18,2,0,5,1,Dublin Ireland,773,0,0,0,0,0,1,0,0,0,Neil Seery,3.11,0.4,2.95,0.62,0.89,0.31,0.54,1.8,Kyoji Horiguchi,3.6,0.45,2.45,0.62,2,0.44,0.55,0
1327,1904,John,Dodson,John Dodson,61,34,135,63,66,Orthodox,2589,Jimmie,Rivera,Jimmie Rivera,29,162,61,64,135,68,1,0,0,0,0,0,0,1,0,Orthodox,DEC,red,19-8-0,19,8,0,20-1-0,20,1,0,8,1,"Albuquerque, New Mexico United States",886,1,0,0,0,0,0,0,0,0,John Dodson,3.34,0.4,3.46,0.62,0.8,0.29,0.84,0,Jimmie Rivera,4.52,0.4,2.97,0.66,0.97,0.33,1,0
1328,2325,Thomas,Almeida,Thomas Almeida,61,27,135,67,70,Southpaw,2589,Jimmie,Rivera,Jimmie Rivera,29,162,61,64,135,68,1,0,0,0,0,0,0,1,0,Orthodox,DEC,red,22-1-0,22,1,0,20-1-0,20,1,0,6,1,Sao Paulo Brazil,825,0,1,0,0,1,0,0,0,0,Thomas Almeida,6.46,0.49,4.47,0.66,0,0,0.8,0,Jimmie Rivera,4.52,0.4,2.97,0.66,0.97,0.33,1,0
1329,2192,Cody,Gibson,Cody Gibson,61,31,135,70,71,Orthodox,2183,Douglas,Silva de Andrade,Douglas Silva de Andrade,33,170,61,67,135,68,0,0,0,0,0,1,0,0,0,Orthodox,DEC,red,12/6/00,12,6,0,24-1-0,24,1,0,3,0,"Visalia, California USA",703,1,0,0,0,0,0,0,0,0,Cody Gibson,2.47,0.31,2.54,0.63,1.85,0.38,0.58,0.4,Douglas Silva de Andrade,3.24,0.35,3.1,0.64,0.35,0.5,0.75,0
1330,2154,Zubaira,Tukhugov,Zubaira Tukhugov,65,27,145,68,68,Orthodox,2183,Douglas,Silva de Andrade,Douglas Silva de Andrade,33,170,61,67,135,68,0,0,0,0,0,1,0,0,0,Orthodox,DEC,blue,18-4-0,18,4,0,24-1-0,24,1,0,0,0,"Grozny, Chechen Republic Russia",647,0,0,0,0,0,0,1,0,0,Zubaira Tukhugov,2.53,0.35,2.09,0.69,2.13,0.46,1,0,Douglas Silva de Andrade,3.24,0.35,3.1,0.64,0.35,0.5,0.75,0
1331,2309,Joe,Soto,Joe Soto,61,31,135,66,65,Orthodox,2358,Marco,Beltran,Marco Beltran,32,172,56,68,135,69,0,0,0,0,0,1,0,0,0,Orthodox,SUB,blue,18-5-0,18,5,0,8/5/00,8,5,0,4,1,"Porterville, California United States",792,0,1,1,0,0,0,0,0,0,Joe Soto,3.42,0.41,5.23,0.67,0.87,0.23,0.7,1.9,Marco Beltran,2.12,0.4,1.76,0.6,0.76,0.4,0.37,0.4
1332,2299,Henry,Cejudo,Henry Cejudo,56,31,125,64,64,Orthodox,1253,Chris,Cariaso,Chris Cariaso,37,160,56,63,125,63,0,1,0,0,0,0,0,0,0,Southpaw,DEC,blue,10/1/00,10,1,0,17-8-0,17,8,0,1,1,"Phoenix, Arizona United States",704,1,0,0,0,0,0,0,0,0,Henry Cejudo,3.87,0.42,2.7,0.71,2.12,0.31,1,0.2,Chris Cariaso,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8
1333,2118,Sergio,Pettis,Sergio Pettis,56,25,125,66,69,Orthodox,1253,Chris,Cariaso,Chris Cariaso,37,160,56,63,125,63,0,1,0,0,0,0,0,0,0,Southpaw,DEC,blue,15-2-0,15,2,0,17-8-0,17,8,0,4,0,"Milwaukee, Wisconsin United States",744,0,0,0,1,0,0,0,1,0,Sergio Pettis,4.02,0.38,2.75,0.65,1.48,0.42,0.71,0.7,Chris Cariaso,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8
1334,2166,Louis,Smolka,Louis Smolka,56,27,125,69,68,Orthodox,1253,Chris,Cariaso,Chris Cariaso,37,160,56,63,125,63,0,1,0,0,0,0,0,0,0,Southpaw,DEC,red,11/3/00,11,3,0,17-8-0,17,8,0,1,1,"Kapolei, Hawaii  United States",667,0,0,1,0,0,0,0,0,0,Louis Smolka,4.17,0.48,2.93,0.55,1.97,0.36,0.38,2.6,Chris Cariaso,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8
1335,1056,Danny,Martinez,Danny Martinez,56,33,125,66,67,Orthodox,1253,Chris,Cariaso,Chris Cariaso,37,160,56,63,125,63,0,1,0,0,0,0,0,0,0,Southpaw,DEC,red,18-7-0,18,7,0,17-8-0,17,8,0,0,0,"San Diego, CA USA",646,1,0,0,0,0,0,0,0,0,Danny Martinez,2.73,0.28,3.77,0.63,3,0.45,0.36,0,Chris Cariaso,3.35,0.43,2.23,0.61,1.11,0.39,0.57,0.8
1336,1970,Tim,Elliott,Tim Elliott,56,31,125,67,66,Southpaw,2152,Zach,Makovsky,Zach Makovsky,35,162,56,64,125,64,1,0,0,0,0,0,0,0,0,Southpaw,DEC,red,14-6-1,14,6,1,19-8-0,19,8,0,1,0,"Lees Summit, Missouri United States",701,1,0,0,0,0,0,0,0,0,Tim Elliott,3.48,0.44,2.35,0.63,3.31,0.6,0.48,1.3,Zach Makovsky,1.94,0.43,2.24,0.62,3.71,0.3,0.56,0.3
1337,1504,Dustin,Ortiz,Dustin Ortiz,56,29,125,65,65,Orthodox,2152,Zach,Makovsky,Zach Makovsky,35,162,56,64,125,64,1,0,0,0,0,0,0,0,0,Southpaw,DEC,blue,16-6-0,16,6,0,19-8-0,19,8,0,7,0,"Franklin, Tennessee United States",800,1,0,0,0,0,0,0,0,0,Dustin Ortiz,3.02,0.45,2.33,0.54,2.4,0.31,0.55,0.1,Zach Makovsky,1.94,0.43,2.24,0.62,3.71,0.3,0.56,0.3
1338,2135,Joshua,Sampo,Joshua Sampo,56,34,125,64,64,Orthodox,2152,Zach,Makovsky,Zach Makovsky,35,162,56,64,125,64,1,0,0,0,0,0,0,0,0,Southpaw,DEC,red,11/5/00,11,5,0,19-8-0,19,8,0,0,0,"St. Charles, Missouri USA",650,1,0,0,0,0,0,0,0,0,Joshua Sampo,1.99,0.36,2.96,0.55,1.06,0.33,0.4,2.1,Zach Makovsky,1.94,0.43,2.24,0.62,3.71,0.3,0.56,0.3
1339,1504,Dustin,Ortiz,Dustin Ortiz,56,29,125,65,65,Orthodox,2126,Justin,Scoggins,Justin Scoggins,26,170,61,67,135,66,0,0,0,1,0,0,0,1,0,Southpaw,DEC,blue,16-6-0,16,6,0,11/3/00,11,3,0,2,1,"Franklin, Tennessee United States",671,1,0,0,0,0,0,0,0,0,Dustin Ortiz,3.02,0.45,2.33,0.54,2.4,0.31,0.55,0.1,Justin Scoggins,3.75,0.53,1.71,0.6,4.26,0.66,0.84,0.6
1340,2296,Ulka,Sasaki,Ulka Sasaki,56,29,135,70,71,Southpaw,2126,Justin,Scoggins,Justin Scoggins,26,170,61,67,135,66,0,0,0,1,0,0,0,1,0,Southpaw,SUB,blue,19-4-2,19,4,2,11/3/00,11,3,0,5,0,Shizuoka Japan,821,1,0,0,0,0,0,0,0,0,Ulka Sasaki,1.74,0.35,2.58,0.52,2.24,0.3,0.38,1.1,Justin Scoggins,3.75,0.53,1.71,0.6,4.26,0.66,0.84,0.6
1341,2135,Joshua,Sampo,Joshua Sampo,56,34,125,64,64,Orthodox,2126,Justin,Scoggins,Justin Scoggins,26,170,61,67,135,66,0,0,0,1,0,0,0,1,0,Southpaw,DEC,red,11/5/00,11,5,0,11/3/00,11,3,0,2,0,"St. Charles, Missouri USA",719,1,0,0,0,0,0,0,0,0,Joshua Sampo,1.99,0.36,2.96,0.55,1.06,0.33,0.4,2.1,Justin Scoggins,3.75,0.53,1.71,0.6,4.26,0.66,0.84,0.6
1342,2007,John,Moraga,John Moraga,56,34,125,66,66,Orthodox,1904,John,Dodson,John Dodson,34,160,61,63,135,66,1,0,0,0,0,0,0,0,0,Orthodox,KO/TKO,red,16-6-0,16,6,0,19-8-0,19,8,0,1,1,"Phoenix, Arizona United States",668,1,0,0,0,0,0,0,0,0,John Moraga,2.4,0.39,2.89,0.56,0.58,0.2,0.4,0.7,John Dodson,3.34,0.4,3.46,0.62,0.8,0.29,0.84,0
1343,2152,Zach,Makovsky,Zach Makovsky,56,35,125,64,64,Southpaw,1904,John,Dodson,John Dodson,34,160,61,63,135,66,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,19-8-0,19,8,0,19-8-0,19,8,0,3,1,"Philadelphia, Pennsylvania USA",719,1,0,0,0,0,0,0,0,0,Zach Makovsky,1.94,0.43,2.24,0.62,3.71,0.3,0.56,0.3,John Dodson,3.34,0.4,3.46,0.62,0.8,0.29,0.84,0
1344,2191,Pedro,Munhoz,Pedro Munhoz,61,32,135,66,64,Orthodox,1904,John,Dodson,John Dodson,34,160,61,63,135,66,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,13-2-0,13,2,0,19-8-0,19,8,0,8,4,Sao Paulo Brazil,858,0,1,0,0,0,0,0,0,0,Pedro Munhoz,3.93,0.38,6.26,0.56,1.06,0.18,0.5,1.8,John Dodson,3.34,0.4,3.46,0.62,0.8,0.29,0.84,0
1345,961,Eddie,Wineland,Eddie Wineland,61,34,135,67,69,Orthodox,1904,John,Dodson,John Dodson,34,160,61,63,135,66,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,23-11-1,23,11,1,19-8-0,19,8,0,5,2,"Chesterton, Indiana  United States",815,1,0,0,0,0,0,0,0,0,Eddie Wineland,3.36,0.29,3.42,0.71,0.34,0.33,0.85,0.2,John Dodson,3.34,0.4,3.46,0.62,0.8,0.29,0.84,0
1346,438,Manvel,Gamburyan,Manvel Gamburyan,61,37,135,65,67,Orthodox,1904,John,Dodson,John Dodson,34,160,61,63,135,66,1,0,0,0,0,0,0,0,0,Orthodox,KO/TKO,red,18-11-0,18,11,0,19-8-0,19,8,0,3,2,"Hollywood, CA USA",771,0,0,0,0,0,0,0,1,1,Manvel Gamburyan,2.13,0.41,2.83,0.55,3.26,0.34,0.69,0.7,John Dodson,3.34,0.4,3.46,0.62,0.8,0.29,0.84,0
1347,2118,Sergio,Pettis,Sergio Pettis,56,25,125,66,69,Orthodox,1755,Alex,Caceres,Alex Caceres,30,177,65,70,145,73,0,0,0,0,0,1,0,0,0,Southpaw,SUB,red,15-2-0,15,2,0,12/10/00,12,10,0,0,0,"Milwaukee, Wisconsin United States",652,0,0,0,1,0,0,0,1,0,Sergio Pettis,4.02,0.38,2.75,0.65,1.48,0.42,0.71,0.7,Alex Caceres,3.72,0.49,2.49,0.63,0.68,0.81,0.56,0.9
1348,2724,Jason,Knight,Jason Knight,65,26,145,70,71,Orthodox,1755,Alex,Caceres,Alex Caceres,30,177,65,70,145,73,0,0,0,0,0,1,0,0,0,Southpaw,SUB,blue,19-2-0,19,2,0,12/10/00,12,10,0,3,2,"DIberville, Mississippi United States",806,0,0,0,0,0,1,0,0,0,Jason Knight,3.57,0.35,2.63,0.51,1.93,0.36,0.44,2.5,Alex Caceres,3.72,0.49,2.49,0.63,0.68,0.81,0.56,0.9
1349,2837,Martin,Bravo,Martin Bravo,65,25,155,68,71,Southpaw,1755,Alex,Caceres,Alex Caceres,30,177,65,70,145,73,0,0,0,0,0,1,0,0,0,Southpaw,DEC,red,12-0-0,12,0,0,12/10/00,12,10,0,2,0,"Rosartio, Baja California Mexico",873,0,0,0,0,0,1,0,0,0,Martin Bravo,8.1,0.46,4.19,0.57,0,0,0.83,0,Alex Caceres,3.72,0.49,2.49,0.63,0.68,0.81,0.56,0.9
1350,1179,Masanori,Kanehara,Masanori Kanehara,61,35,135,67,67,Orthodox,1755,Alex,Caceres,Alex Caceres,30,177,65,70,145,73,0,0,0,0,0,1,0,0,0,Southpaw,DEC,blue,25-13-5,25,13,5,12/10/00,12,10,0,0,0,Japan,680,0,1,0,0,0,0,0,0,0,Masanori Kanehara,1.88,0.49,1.63,0.62,1.44,0.5,0.63,0.9,Alex Caceres,3.72,0.49,2.49,0.63,0.68,0.81,0.56,0.9
1351,2422,Masio,Fullen,Masio Fullen,65,31,145,70,70,Orthodox,1755,Alex,Caceres,Alex Caceres,30,177,65,70,145,73,0,0,0,0,0,1,0,0,0,Southpaw,DEC,red,10/6/00,10,6,0,12/10/00,12,10,0,2,0,"San Diego, California USA",761,0,0,0,0,0,1,0,0,0,Masio Fullen,2.46,0.32,3.5,0.54,0.47,0.33,0.69,0,Alex Caceres,3.72,0.49,2.49,0.63,0.68,0.81,0.56,0.9
1352,2118,Sergio,Pettis,Sergio Pettis,56,25,125,66,69,Orthodox,2041,Yaotzin,Meza,Yaotzin Meza,37,175,65,69,145,74,1,0,0,0,0,0,0,0,0,Orthodox,DEC,blue,15-2-0,15,2,0,21-11-0,21,11,0,1,0,"Milwaukee, Wisconsin United States",668,0,0,0,1,0,0,0,1,0,Sergio Pettis,4.02,0.38,2.75,0.65,1.48,0.42,0.71,0.7,Yaotzin Meza,1.43,0.41,1.62,0.64,1.06,0.2,0.18,1.4
1353,2143,Jon,Delos Reyes,Jon Delos Reyes,56,31,125,66,67,Orthodox,2196,Neil,Seery,Neil Seery,39,162,56,64,125,64,0,0,0,0,0,1,0,0,0,Orthodox,SUB,red,8/5/00,8,5,0,16-12-0,16,12,0,3,1,Tamuning Guam,745,0,1,0,1,0,0,0,0,0,Jon Delos Reyes,2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9,Neil Seery,3.11,0.4,2.95,0.62,0.89,0.31,0.54,1.8
1354,2166,Louis,Smolka,Louis Smolka,56,27,125,69,68,Orthodox,2196,Neil,Seery,Neil Seery,39,162,56,64,125,64,0,0,0,0,0,1,0,0,0,Orthodox,DEC,blue,11/3/00,11,3,0,16-12-0,16,12,0,3,1,"Kapolei, Hawaii  United States",721,0,0,1,0,0,0,0,0,0,Louis Smolka,4.17,0.48,2.93,0.55,1.97,0.36,0.38,2.6,Neil Seery,3.11,0.4,2.95,0.62,0.89,0.31,0.54,1.8
1355,2220,Chris,Beal,Chris Beal,61,33,125,67,69,Orthodox,2196,Neil,Seery,Neil Seery,39,162,56,64,125,64,0,0,0,0,0,1,0,0,0,Orthodox,DEC,red,10/3/00,10,3,0,16-12-0,16,12,0,2,2,"Ventura, California USA",702,1,0,0,0,0,0,0,0,0,Chris Beal,3.45,0.35,3.18,0.61,1.6,0.58,0.78,0.2,Neil Seery,3.11,0.4,2.95,0.62,0.89,0.31,0.54,1.8
1356,2016,Phil,Harris,Phil Harris,56,35,125,64,64,Orthodox,2196,Neil,Seery,Neil Seery,39,162,56,64,125,64,0,0,0,0,0,1,0,0,0,Orthodox,DEC,red,22-12-0,22,12,0,16-12-0,16,12,0,1,0,Portsmouth England,675,0,0,0,0,0,0,0,0,1,Phil Harris,2.34,0.26,3.16,0.68,1.76,0.21,0.6,0,Neil Seery,3.11,0.4,2.95,0.62,0.89,0.31,0.54,1.8
1357,2143,Jon,Delos Reyes,Jon Delos Reyes,56,31,125,66,67,Orthodox,2054,Dustin,Kimura,Dustin Kimura,29,170,61,67,135,71,0,0,0,1,0,0,0,0,0,Orthodox,SUB,red,8/5/00,8,5,0,12/3/00,12,3,0,0,0,Tamuning Guam,648,0,1,0,1,0,0,0,0,0,Jon Delos Reyes,2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9,Dustin Kimura,1.33,0.21,3.82,0.51,0.93,0.37,0.5,2.2
1358,2143,Jon,Delos Reyes,Jon Delos Reyes,56,31,125,66,67,Orthodox,2253,Roldan,Sangcha-an,Roldan Sangcha-an,27,162,56,64,125,65,0,0,0,0,0,1,0,0,0,Orthodox,SUB,blue,8/5/00,8,5,0,4/2/00,4,2,0,2,0,Tamuning Guam,716,0,1,0,1,0,0,0,0,0,Jon Delos Reyes,2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9,Roldan Sangcha-an,2.71,0.46,2.15,0.51,1.94,0.6,0.68,0
1359,1911,Louis,Gaudinot,Louis Gaudinot,56,34,125,63,63,Orthodox,2016,Phil,Harris,Phil Harris,35,162,56,64,125,64,0,0,0,0,0,0,0,0,1,Orthodox,SUB,no contest,6/4/00,6,4,0,22-12-0,22,12,0,0,0,"Hoboken, New Jersey USA",649,0,0,0,0,0,0,0,1,0,Louis Gaudinot,2.34,0.37,6.42,0.48,0.57,0.4,0.31,1.1,Phil Harris,2.34,0.26,3.16,0.68,1.76,0.21,0.6,0
1360,2196,Neil,Seery,Neil Seery,56,39,125,64,64,Orthodox,2858,Alexandre,Pantoja,Alexandre Pantoja,28,165,56,65,125,67,0,0,0,0,0,1,0,0,0,Orthodox,SUB,red,16-12-0,16,12,0,17-2-0,17,2,0,6,0,Dublin Ireland,822,0,0,0,0,0,1,0,0,0,Neil Seery,3.11,0.4,2.95,0.62,0.89,0.31,0.54,1.8,Alexandre Pantoja,2.47,0.37,2.13,0.65,1,0.33,0.66,2
1361,2859,Eric,Shelton,Eric Shelton,56,27,125,66,68,Orthodox,2858,Alexandre,Pantoja,Alexandre Pantoja,28,165,56,65,125,67,0,0,0,0,0,1,0,0,0,Orthodox,DEC,red,10/3/00,10,3,0,17-2-0,17,2,0,0,0,"Davenport, Iowa United States ",806,0,0,0,0,0,1,0,0,0,Eric Shelton,2.13,0.34,2.47,0.62,4,0.33,0.66,0,Alexandre Pantoja,2.47,0.37,2.13,0.65,1,0.33,0.66,2
1362,2082,Derrick,Lewis,Derrick Lewis,118,33,260,75,79,Orthodox,1163,Matt,Mitrione,Matt Mitrione,40,190,120,75,265,79,0,0,0,0,0,0,0,1,0,Switch,KO/TKO,red,18-4-0,18,4,0,9/5/00,9,5,0,2,2,"Houston, Texas United States",683,0,0,0,0,0,1,0,0,0,Derrick Lewis,3.32,0.54,1.23,0.49,0.72,0.33,0.57,0,Matt Mitrione,3.55,0.5,2.79,0.64,0,0,0.55,0.7
1363,1850,Shawn,Jordan,Shawn Jordan,118,33,260,72,75,Southpaw,1163,Matt,Mitrione,Matt Mitrione,40,190,120,75,265,79,0,0,0,0,0,0,0,1,0,Switch,KO/TKO,red,18-7-0,18,7,0,9/5/00,9,5,0,0,0,"Baton Rouge, Louisiana USA",655,1,0,0,0,0,0,0,0,0,Shawn Jordan,2.87,0.5,3.3,0.47,1.97,0.38,0.76,0.1,Matt Mitrione,3.55,0.5,2.79,0.64,0,0,0.55,0.7
1364,1409,Daniel,Cormier,Daniel Cormier,106,39,205,71,72,Orthodox,549,Jon,Jones,Jon Jones,31,193,93,76,205,84,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,18-1-0,18,1,0,22-1-0,22,1,0,2,2,"San Jose, California United States",691,1,0,0,0,0,0,0,0,0,Daniel Cormier,3.77,0.48,2.05,0.61,1.93,0.42,0.8,0.4,Jon Jones,4.25,0.55,2,0.65,2.25,0.52,0.94,0.6
1365,1968,Glover,Teixeira,Glover Teixeira,93,38,205,74,76,Orthodox,549,Jon,Jones,Jon Jones,31,193,93,76,205,84,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,26-5-0,26,5,0,22-1-0,22,1,0,0,0,"Danbury, Connecticut United States",660,0,1,1,0,0,0,0,1,0,Glover Teixeira,4.03,0.44,3.33,0.57,2.63,0.54,0.58,0.8,Jon Jones,4.25,0.55,2,0.65,2.25,0.52,0.94,0.6
1366,1499,Ovince,Saint Preux,Ovince Saint Preux,93,35,205,75,80,Southpaw,549,Jon,Jones,Jon Jones,31,193,93,76,205,84,1,0,0,0,0,0,0,0,0,Orthodox,DEC,red,19-10-0,19,10,0,22-1-0,22,1,0,7,1,"Knoxville, Tennessee United States",772,1,0,0,0,0,0,0,0,0,Ovince Saint Preux,2.77,0.46,2.49,0.46,1.28,0.48,0.64,0.5,Jon Jones,4.25,0.55,2,0.65,2.25,0.52,0.94,0.6
1367,1663,Fabio,Maldonado,Fabio Maldonado,93,38,205,73,75,Orthodox,348,Rampage,Jackson,Rampage Jackson,40,185,93,73,205,73,1,0,0,1,0,0,0,0,0,Orthodox,DEC,red,22-9-0,22,9,0,36-11-0,36,11,0,3,1,"Florianopolis, Santa Catarina Brazil",711,0,0,1,0,0,0,0,0,0,Fabio Maldonado,5.29,0.58,4.31,0.53,0.44,0.57,0.61,0.6,Rampage Jackson,3.25,0.54,2.51,0.55,1.52,0.56,0.73,0.1
1368,2177,Aljamain,Sterling,Aljamain Sterling,61,29,135,67,71,Orthodox,2192,Cody,Gibson,Cody Gibson,31,177,61,70,135,71,1,0,0,0,0,0,0,0,0,Orthodox,DEC,blue,12/2/00,12,2,0,12/6/00,12,6,0,0,0,"Uniondale, New York United States",650,1,1,0,0,1,0,0,0,0,Aljamain Sterling,3.08,0.45,1.22,0.67,2.43,0.4,0.46,1.3,Cody Gibson,2.47,0.31,2.54,0.63,1.85,0.38,0.58,0.4
1369,2177,Aljamain,Sterling,Aljamain Sterling,61,29,135,67,71,Orthodox,1999,Hugo,Viana,Hugo Viana,36,167,61,66,135,67,0,0,1,0,0,0,0,1,0,Orthodox,KO/TKO,blue,12/2/00,12,2,0,8/4/00,8,4,0,1,1,"Uniondale, New York United States",676,1,1,0,0,1,0,0,0,0,Aljamain Sterling,3.08,0.45,1.22,0.67,2.43,0.4,0.46,1.3,Hugo Viana,3.05,0.38,3.2,0.57,0.22,0.06,0.5,0
1370,2357,Guido,Cannetti,Guido Cannetti,61,38,135,66,68,Southpaw,1999,Hugo,Viana,Hugo Viana,36,167,61,66,135,67,0,0,1,0,0,0,0,1,0,Orthodox,DEC,blue,7/3/00,7,3,0,8/4/00,8,4,0,1,0,"San Antonio de Padua, Buenos Aires Argentina",724,0,0,0,0,0,1,0,0,0,Guido Cannetti,3.08,0.54,2.07,0.55,3.45,0.55,0.93,0,Hugo Viana,3.05,0.38,3.2,0.57,0.22,0.06,0.5,0
