eid,mid,event_name,event_date,f1name,f2name,f1result,f2result,f1fid,f2fid,method,round,time
18901,1,UFC 142 - Aldo vs. Mendes,1/14/12,Felipe Arantes,Antonio Carvalho,win,loss,31372,5346,Decision,3,5:00
19068,10,UFC on FX - Guillard vs. Miller,1/20/12,Jim Miller,Melvin Guillard,win,loss,14463,7431,Submission,1,3:04
19068,9,UFC on FX - Guillard vs. Miller,1/20/12,Josh Neer,Duane Ludwig,win,loss,9179,101,Technical,1,3:04
19068,8,UFC on FX - Guillard vs. Miller,1/20/12,Mike Easton,Jared Papazian,win,loss,9626,33531,Decision,3,5:00
19068,7,UFC on FX - Guillard vs. Miller,1/20/12,Pat Barry,Christian Morecraft,win,loss,33342,34376,KO,1,3:38
19068,6,UFC on FX - Guillard vs. Miller,1/20/12,Jorge Rivera,Eric Schafer,win,loss,2712,13275,TKO,2,1:31
19068,5,UFC on FX - Guillard vs. Miller,1/20/12,Khabib Nurmagomedov,Kamal Shalorus,win,loss,56035,31151,Submission,3,2:08
19068,4,UFC on FX - Guillard vs. Miller,1/20/12,Charlie Brenneman,Daniel Roberts,win,loss,23403,23999,Decision,3,5:00
19068,3,UFC on FX - Guillard vs. Miller,1/20/12,Fabricio Camoes,Tommy Hayden,win,loss,2427,30943,Submission,1,4:03
19068,2,UFC on FX - Guillard vs. Miller,1/20/12,Daniel Pineda,Pat Schilling,win,loss,21564,54054,Submission,1,1:37
19068,1,UFC on FX - Guillard vs. Miller,1/20/12,Nick Denis,Joseph Sandoval,win,loss,19128,63897,KO,1,0:22
19039,10,UFC on Fox 2 - Evans vs. Davis,1/28/12,Rashad Evans,Phil Davis,win,loss,10200,27802,Decision,5,5:00
19039,9,UFC on Fox 2 - Evans vs. Davis,1/28/12,Chael Sonnen,Michael Bisping,win,loss,4112,10196,Decision,3,5:00
19039,8,UFC on Fox 2 - Evans vs. Davis,1/28/12,Chris Weidman,Demian Maia,win,loss,42804,14637,Decision,3,5:00
19039,7,UFC on Fox 2 - Evans vs. Davis,1/28/12,Evan Dunham,Nik Lentz,win,loss,22038,15058,TKO,2,5:00
19039,6,UFC on Fox 2 - Evans vs. Davis,1/28/12,Mike Russow,John Olav Einemo,win,loss,20552,2873,Decision,3,5:00
19039,5,UFC on Fox 2 - Evans vs. Davis,1/28/12,Cub Swanson,George Roop,win,loss,11002,16415,TKO,2,2:22
19039,4,UFC on Fox 2 - Evans vs. Davis,1/28/12,Charles Oliveira,Eric Wisely,win,loss,30300,25320,Submission,1,1:43
19039,3,UFC on Fox 2 - Evans vs. Davis,1/28/12,Michael Johnson,Shane Roller,win,loss,68788,24540,Decision,3,5:00
19039,2,UFC on Fox 2 - Evans vs. Davis,1/28/12,Lavar Johnson,Joey Beltran,win,loss,9511,21219,KO,1,4:24
19039,1,UFC on Fox 2 - Evans vs. Davis,1/28/12,Chris Camozzi,Dustin Jacoby,win,loss,17224,73825,Submission,3,1:08
18945,11,UFC 143 - Diaz vs. Condit,2/4/12,Carlos Condit,Nick Diaz,win,loss,6765,2831,Decision,5,5:00
18945,10,UFC 143 - Diaz vs. Condit,2/4/12,Fabricio Werdum,Roy Nelson,win,loss,8390,10249,Decision,3,5:00
18945,9,UFC 143 - Diaz vs. Condit,2/4/12,Josh Koscheck,Mike Pierce,win,loss,9418,25415,Decision,3,5:00
18945,8,UFC 143 - Diaz vs. Condit,2/4/12,Renan Barao,Scott Jorgensen,win,loss,23156,16852,Decision,3,5:00
18945,7,UFC 143 - Diaz vs. Condit,2/4/12,Ed Herman,Clifford Starks,win,loss,6561,56902,Submission,2,1:43
18945,6,UFC 143 - Diaz vs. Condit,2/4/12,Dustin Poirier,Max Holloway,win,loss,50529,38671,Submission,1,3:23
18945,5,UFC 143 - Diaz vs. Condit,2/4/12,Edwin Figueroa,Alex Caceres,win,loss,22490,41586,Decision,3,5:00
18945,4,UFC 143 - Diaz vs. Condit,2/4/12,Matt Brown,Chris Cope,win,loss,14310,25784,TKO,2,1:19
18945,3,UFC 143 - Diaz vs. Condit,2/4/12,Matt Riddle,Henry Martinez,win,loss,34072,13237,Decision,3,5:00
18945,2,UFC 143 - Diaz vs. Condit,2/4/12,Rafael Natal,Michael Kuiper,win,loss,13968,42901,Decision,3,5:00
18945,1,UFC 143 - Diaz vs. Condit,2/4/12,Stephen Thompson,Daniel Stittgen,win,loss,59608,42258,KO,1,4:13
19187,9,UFC on Fuel TV 1 - Sanchez vs. Ellenberger,2/15/12,Jake Ellenberger,Diego Sanchez,win,loss,13068,4824,Decision,3,5:00
19187,8,UFC on Fuel TV 1 - Sanchez vs. Ellenberger,2/15/12,Stefan Struve,Dave Herman,win,loss,15063,19720,TKO,2,3:52
19187,7,UFC on Fuel TV 1 - Sanchez vs. Ellenberger,2/15/12,Ronny Markes,Aaron Simpson,win,loss,21175,24986,Decision,3,5:00
19187,6,UFC on Fuel TV 1 - Sanchez vs. Ellenberger,2/15/12,Stipe Miocic,Philip De Fries,win,loss,39537,46202,KO,1,0:43
19187,5,UFC on Fuel TV 1 - Sanchez vs. Ellenberger,2/15/12,T.J. Dillashaw,Walel Watson,win,loss,62507,36403,Decision,3,5:00
19187,4,UFC on Fuel TV 1 - Sanchez vs. Ellenberger,2/15/12,Ivan Menjivar,John Albert,win,loss,993,43796,Submission,1,3:45
19187,3,UFC on Fuel TV 1 - Sanchez vs. Ellenberger,2/15/12,Jonathan Brookins,Vagner Rocha,win,loss,17316,43107,KO,1,1:32
19187,2,UFC on Fuel TV 1 - Sanchez vs. Ellenberger,2/15/12,Justin Salas,Anton Kuivanen,win,loss,16180,14865,Decision,3,5:00
19187,1,UFC on Fuel TV 1 - Sanchez vs. Ellenberger,2/15/12,Tim Means,Bernardo Magalhaes,win,loss,11281,26495,Decision,3,5:00
18347,12,UFC 144 - Edgar vs. Henderson,2/26/12,Benson Henderson,Frankie Edgar,win,loss,20548,14204,Decision,5,5:00
18347,11,UFC 144 - Edgar vs. Henderson,2/26/12,Ryan Bader,Quinton Jackson,win,loss,22858,348,Decision,3,5:00
18347,10,UFC 144 - Edgar vs. Henderson,2/26/12,Mark Hunt,Cheick Kongo,win,loss,10668,2193,TKO,1,2:11
18347,9,UFC 144 - Edgar vs. Henderson,2/26/12,Jake Shields,Yoshihiro Akiyama,win,loss,502,11895,Decision,3,5:00
18347,8,UFC 144 - Edgar vs. Henderson,2/26/12,Tim Boetsch,Yushin Okami,win,loss,19544,5569,TKO,3,0:54
18347,7,UFC 144 - Edgar vs. Henderson,2/26/12,Hatsu Hioki,Bart Palaszewski,win,loss,5466,3496,Decision,3,5:00
18347,6,UFC 144 - Edgar vs. Henderson,2/26/12,Anthony Pettis,Joe Lauzon,win,loss,26627,4923,KO,1,1:21
18347,5,UFC 144 - Edgar vs. Henderson,2/26/12,Takanori Gomi,Eiji Mitsuoka,win,loss,425,2235,TKO,2,2:21
18347,4,UFC 144 - Edgar vs. Henderson,2/26/12,Vaughan Lee,Norifumi Yamamoto,win,loss,6946,1354,Submission,1,4:29
18347,3,UFC 144 - Edgar vs. Henderson,2/26/12,Riki Fukuda,Steve Cantwell,win,loss,10229,12785,Decision,3,5:00
18347,2,UFC 144 - Edgar vs. Henderson,2/26/12,Chris Cariaso,Takeya Mizugaki,win,loss,16467,12074,Decision,3,5:00
18347,1,UFC 144 - Edgar vs. Henderson,2/26/12,Issei Tamura,Tiequan Zhang,win,loss,34371,16984,KO,2,0:33
19379,11,UFC on FX 2 - Alves vs. Kampmann,3/3/12,Martin Kampmann,Thiago Alves,win,loss,5344,5998,Submission,3,4:12
19379,10,UFC on FX 2 - Alves vs. Kampmann,3/3/12,Joseph Benavidez,Yasuhiro Urushitani,win,loss,15008,1349,TKO,2,0:11
19379,9,UFC on FX 2 - Alves vs. Kampmann,3/3/12,Demetrious Johnson,Ian McCall,draw,draw,45452,5001,Draw,3,5:00
19379,8,UFC on FX 2 - Alves vs. Kampmann,3/3/12,Costas Philippou,Court McGee,win,loss,32432,34124,Decision,3,5:00
19379,7,UFC on FX 2 - Alves vs. Kampmann,3/3/12,James Te Huna,Aaron Rosa,win,loss,9033,15129,TKO,1,2:08
19379,6,UFC on FX 2 - Alves vs. Kampmann,3/3/12,Anthony Perosh,Nick Penner,win,loss,9491,23736,TKO,1,4:59
19379,5,UFC on FX 2 - Alves vs. Kampmann,3/3/12,Steven Siler,Cole Miller,win,loss,22537,13133,Decision,3,5:00
19379,4,UFC on FX 2 - Alves vs. Kampmann,3/3/12,Andrew Craig,Kyle Noke,win,loss,63284,7632,Decision,3,5:00
19379,3,UFC on FX 2 - Alves vs. Kampmann,3/3/12,T.J. Waldburger,Jake Hecht,win,loss,15125,15759,Submission,1,0:55
19379,2,UFC on FX 2 - Alves vs. Kampmann,3/3/12,Daniel Pineda,Mackens Semerzier,win,loss,21564,38841,Submission,1,2:06
19379,1,UFC on FX 2 - Alves vs. Kampmann,3/3/12,Shawn Jordan,Oli Thompson,win,loss,45624,54543,TKO,2,1:07
19857,12,UFC on Fuel TV 2 - Gustafsson vs. Silva,4/14/12,Alexander Gustafsson,Thiago Silva,win,loss,26162,14396,Decision,3,5:00
19857,11,UFC on Fuel TV 2 - Gustafsson vs. Silva,4/14/12,Brian Stann,Alessio Sakara,win,loss,14829,5366,KO,1,2:26
19857,10,UFC on Fuel TV 2 - Gustafsson vs. Silva,4/14/12,Siyar Bahadurzada,Paulo Thiago,win,loss,5453,13336,KO,1,0:42
19857,9,UFC on Fuel TV 2 - Gustafsson vs. Silva,4/14/12,Dennis Siver,Diego Nunes,win,loss,9817,25981,Decision,3,5:00
19857,8,UFC on Fuel TV 2 - Gustafsson vs. Silva,4/14/12,John Maguire,DaMarques Johnson,win,loss,15574,12913,Submission,2,4:40
19857,7,UFC on Fuel TV 2 - Gustafsson vs. Silva,4/14/12,Brad Pickett,Damacio Page,win,loss,11743,12158,Submission,2,4:05
19857,6,UFC on Fuel TV 2 - Gustafsson vs. Silva,4/14/12,James Head,Papy Abedi,win,loss,23253,20812,Submission,1,4:33
19857,5,UFC on Fuel TV 2 - Gustafsson vs. Silva,4/14/12,Cyrille Diabate,Tom DeBlass,win,loss,2191,29744,Decision,3,5:00
19857,4,UFC on Fuel TV 2 - Gustafsson vs. Silva,4/14/12,Francis Carmont,Magnus Cedenblad,win,loss,9798,22137,Submission,2,1:42
19857,3,UFC on Fuel TV 2 - Gustafsson vs. Silva,4/14/12,Reza Madadi,Yoislandy Izquierdo,win,loss,18921,64716,Submission,2,1:28
19857,2,UFC on Fuel TV 2 - Gustafsson vs. Silva,4/14/12,Simeon Thoresen,Besam Yousef,win,loss,19977,32445,Submission,2,2:36
19857,1,UFC on Fuel TV 2 - Gustafsson vs. Silva,4/14/12,Jason Young,Eric Wisely,win,loss,17758,25320,Decision,3,5:00
20031,12,UFC 145 - Jones vs. Evans,4/21/12,Jon Jones,Rashad Evans,win,loss,27944,10200,Decision,5,5:00
20031,11,UFC 145 - Jones vs. Evans,4/21/12,Rory MacDonald,Che Mills,win,loss,14018,8800,TKO,2,2:20
20031,10,UFC 145 - Jones vs. Evans,4/21/12,Ben Rothwell,Brendan Schaub,win,loss,2262,33926,KO,1,1:10
20031,9,UFC 145 - Jones vs. Evans,4/21/12,Michael McDonald,Miguel Torres,win,loss,30297,3006,KO,1,3:18
20031,8,UFC 145 - Jones vs. Evans,4/21/12,Eddie Yagin,Mark Hominick,win,loss,2825,4728,Decision,3,5:00
20031,7,UFC 145 - Jones vs. Evans,4/21/12,Mark Bocek,John Alessio,win,loss,9781,259,Decision,3,5:00
20031,6,UFC 145 - Jones vs. Evans,4/21/12,Travis Browne,Chad Griggs,win,loss,16785,15932,Submission,1,2:29
20031,5,UFC 145 - Jones vs. Evans,4/21/12,Matt Brown,Stephen Thompson,win,loss,14310,59608,Decision,3,5:00
20031,4,UFC 145 - Jones vs. Evans,4/21/12,Anthony Njokuani,John Makdessi,win,loss,7540,37402,Decision,3,5:00
20031,3,UFC 145 - Jones vs. Evans,4/21/12,Mac Danzig,Efrain Escudero,win,loss,3396,16555,Decision,3,5:00
20031,2,UFC 145 - Jones vs. Evans,4/21/12,Chris Clements,Keith Wisniewski,win,loss,13469,2095,Decision,3,5:00
20031,1,UFC 145 - Jones vs. Evans,4/21/12,Marcus Brimage,Maximo Blanco,win,loss,21618,36618,Decision,3,5:00
20039,12,UFC on Fox 3 - Diaz vs. Miller,5/5/12,Nate Diaz,Jim Miller,win,loss,11451,14463,Submission,2,4:09
20039,11,UFC on Fox 3 - Diaz vs. Miller,5/5/12,Johny Hendricks,Josh Koscheck,win,loss,24539,9418,Decision,3,5:00
20039,10,UFC on Fox 3 - Diaz vs. Miller,5/5/12,Alan Belcher,Rousimar Palhares,win,loss,10967,16286,TKO,1,4:18
20039,9,UFC on Fox 3 - Diaz vs. Miller,5/5/12,Lavar Johnson,Pat Barry,win,loss,9511,33342,TKO,1,4:38
20039,8,UFC on Fox 3 - Diaz vs. Miller,5/5/12,Michael Johnson,Tony Ferguson,win,loss,68788,31239,Decision,3,5:00
20039,7,UFC on Fox 3 - Diaz vs. Miller,5/5/12,John Dodson,Tim Elliott,win,loss,11660,49213,Decision,3,5:00
20039,6,UFC on Fox 3 - Diaz vs. Miller,5/5/12,John Hathaway,Pascal Krauss,win,loss,16704,43439,Decision,3,5:00
20039,5,UFC on Fox 3 - Diaz vs. Miller,5/5/12,Louis Gaudinot,John Lineker,win,loss,45230,41906,Technical,2,4:54
20039,4,UFC on Fox 3 - Diaz vs. Miller,5/5/12,Danny Castillo,John Cholish,win,loss,26070,35867,Decision,3,5:00
20039,3,UFC on Fox 3 - Diaz vs. Miller,5/5/12,Dennis Bermudez,Pablo Garza,win,loss,58065,35448,Decision,3,5:00
20039,2,UFC on Fox 3 - Diaz vs. Miller,5/5/12,Roland Delorme,Nick Denis,win,loss,37351,19128,Submission,1,4:59
20039,1,UFC on Fox 3 - Diaz vs. Miller,5/5/12,Karlos Vemola,Mike Massenzio,win,loss,40238,12852,Submission,2,1:07
20203,12,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,5/15/12,Chan Sung Jung,Dustin Poirier,win,loss,36155,50529,Technical,4,1:07
20203,11,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,5/15/12,Amir Sadollah,Jorge Lopez,win,loss,34071,23271,Decision,3,5:00
20203,10,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,5/15/12,Donald Cerrone,Jeremy Stephens,win,loss,15105,12179,Decision,3,5:00
20203,9,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,5/15/12,Yves Jabouin,Jeff Hougland,win,loss,1693,4870,Decision,3,5:00
20203,8,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,5/15/12,Igor Pokrajac,Fabio Maldonado,win,loss,7621,16426,Decision,3,5:00
20203,7,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,5/15/12,Tom Lawlor,Jason MacDonald,win,loss,21940,4389,KO,1,0:50
20203,6,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,5/15/12,Brad Tavares,Dongi Yang,win,loss,33095,23501,Decision,3,5:00
20203,5,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,5/15/12,Cody McKenzie,Marcus LeVesseur,win,loss,22173,23538,Submission,1,3:05
20203,4,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,5/15/12,T.J. Grant,Carlo Prater,win,loss,15906,6767,Decision,3,5:00
20203,3,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,5/15/12,Rafael dos Anjos,Kamal Shalorus,win,loss,11675,31151,Submission,1,1:40
20203,2,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,5/15/12,Johnny Eduardo,Jeff Curran,win,loss,426,770,Decision,3,5:00
20203,1,UFC on Fuel TV 3 - Korean Zombie vs. Poirier,5/15/12,Francisco Rivera,Alex Soto,win,loss,11908,50367,Decision,3,5:00
20353,12,UFC 146 - Dos Santos vs. Mir,5/26/12,Junior dos Santos,Frank Mir,win,loss,17272,2329,TKO,2,3:04
20353,11,UFC 146 - Dos Santos vs. Mir,5/26/12,Cain Velasquez,Antonio Silva,win,loss,19102,12354,TKO,1,3:36
20353,10,UFC 146 - Dos Santos vs. Mir,5/26/12,Roy Nelson,Dave Herman,win,loss,10249,19720,KO,1,0:51
20353,9,UFC 146 - Dos Santos vs. Mir,5/26/12,Stipe Miocic,Shane del Rosario,win,loss,39537,17393,TKO,2,3:14
20353,8,UFC 146 - Dos Santos vs. Mir,5/26/12,Stefan Struve,Lavar Johnson,win,loss,15063,9511,Submission,1,1:05
20353,7,UFC 146 - Dos Santos vs. Mir,5/26/12,Darren Elkins,Diego Brandao,win,loss,22094,25097,Decision,3,5:00
20353,6,UFC 146 - Dos Santos vs. Mir,5/26/12,Jamie Varner,Edson Barboza,win,loss,7168,46259,TKO,1,3:23
20353,5,UFC 146 - Dos Santos vs. Mir,5/26/12,C.B. Dollaway,Jason Miller,win,loss,22350,7798,Decision,3,5:00
20353,4,UFC 146 - Dos Santos vs. Mir,5/26/12,Dan Hardy,Duane Ludwig,win,loss,10629,101,KO,1,3:51
20353,3,UFC 146 - Dos Santos vs. Mir,5/26/12,Paul Sass,Jacob Volkmann,win,loss,23531,24765,Submission,1,1:54
20353,2,UFC 146 - Dos Santos vs. Mir,5/26/12,Glover Teixeira,Kyle Kingsbury,win,loss,4655,16558,Submission,1,1:53
20353,1,UFC 146 - Dos Santos vs. Mir,5/26/12,Mike Thomas Brown,Daniel Pineda,win,loss,3069,21564,Decision,3,5:00
19325,10,UFC - The Ultimate Fighter 15 Finale,6/1/12,Martin Kampmann,Jake Ellenberger,win,loss,5344,13068,TKO,2,1:40
19325,9,UFC - The Ultimate Fighter 15 Finale,6/1/12,Michael Chiesa,Al Iaquinta,win,loss,46224,42817,Technical,1,2:47
19325,8,UFC - The Ultimate Fighter 15 Finale,6/1/12,Charles Oliveira,Jonathan Brookins,win,loss,30300,17316,Submission,2,2:42
19325,7,UFC - The Ultimate Fighter 15 Finale,6/1/12,Max Holloway,Pat Schilling,win,loss,38671,54054,Decision,3,5:00
19325,6,UFC - The Ultimate Fighter 15 Finale,6/1/12,Justin Lawrence,John Cofer,win,loss,73756,33523,KO,3,0:19
19325,5,UFC - The Ultimate Fighter 15 Finale,6/1/12,Daron Cruickshank,Chris Tickle,win,loss,53717,22955,Decision,3,5:00
19325,4,UFC - The Ultimate Fighter 15 Finale,6/1/12,Myles Jury,Chris Saunders,win,loss,34236,7358,Submission,1,4:03
19325,3,UFC - The Ultimate Fighter 15 Finale,6/1/12,Sam Sicilia,Cristiano Marcello,win,loss,53205,3530,KO,2,2:53
19325,2,UFC - The Ultimate Fighter 15 Finale,6/1/12,Joe Proctor,Jeremy Larsen,win,loss,46307,19863,TKO,1,1:59
19325,1,UFC - The Ultimate Fighter 15 Finale,6/1/12,Erik Perez,John Albert,win,loss,35509,43796,Technical,1,4:18
21037,1,UFC on FX 3 - Johnson vs. McCall,6/8/12,Sean Pierson,Jake Hecht,win,loss,573,15759,Decision,3,5:00
21037,12,UFC on FX 3 - Johnson vs. McCall,6/8/12,Demetrious Johnson,Ian McCall,win,loss,45452,5001,Decision,3,5:00
21037,11,UFC on FX 3 - Johnson vs. McCall,6/8/12,Erick Silva,Charlie Brenneman,win,loss,15009,23403,Submission,1,4:33
21037,10,UFC on FX 3 - Johnson vs. McCall,6/8/12,Mike Pyle,Josh Neer,win,loss,4577,9179,KO,1,4:56
21037,9,UFC on FX 3 - Johnson vs. McCall,6/8/12,Eddie Wineland,Scott Jorgensen,win,loss,4173,16852,KO,2,4:10
21037,8,UFC on FX 3 - Johnson vs. McCall,6/8/12,Mike Pierce,Carlos Eduardo Rocha,win,loss,25415,35142,Decision,3,5:00
21037,7,UFC on FX 3 - Johnson vs. McCall,6/8/12,Seth Baczynski,Lance Benoist,win,loss,13827,59764,Decision,3,5:00
21037,6,UFC on FX 3 - Johnson vs. McCall,6/8/12,Matt Grice,Leonard Garcia,win,loss,14539,2815,Decision,3,5:00
21037,5,UFC on FX 3 - Johnson vs. McCall,6/8/12,Dustin Pague,Jared Papazian,win,loss,39781,33531,Submission,1,3:21
21037,4,UFC on FX 3 - Johnson vs. McCall,6/8/12,Tim Means,Justin Salas,win,loss,11281,16180,TKO,1,1:06
21037,3,UFC on FX 3 - Johnson vs. McCall,6/8/12,Buddy Roberts,Caio Magalhaes,win,loss,23811,51163,Decision,3,5:00
21037,2,UFC on FX 3 - Johnson vs. McCall,6/8/12,Henry Martinez,Bernardo Magalhaes,win,loss,13237,26495,Decision,3,5:00
20385,12,UFC on FX 4 - Maynard vs. Guida,6/22/12,Gray Maynard,Clay Guida,win,loss,15835,8184,Decision,5,5:00
20385,11,UFC on FX 4 - Maynard vs. Guida,6/22/12,Sam Stout,Spencer Fisher,win,loss,9901,5118,Decision,3,5:00
20385,10,UFC on FX 4 - Maynard vs. Guida,6/22/12,Brian Ebersole,T.J. Waldburger,win,loss,3015,15125,Decision,3,5:00
20385,9,UFC on FX 4 - Maynard vs. Guida,6/22/12,Cub Swanson,Ross Pearson,win,loss,11002,11884,TKO,2,4:14
20385,8,UFC on FX 4 - Maynard vs. Guida,6/22/12,Ricardo Lamas,Hatsu Hioki,win,loss,32051,5466,Decision,3,5:00
20385,7,UFC on FX 4 - Maynard vs. Guida,6/22/12,Ramsey Nijem,C.J. Keith,win,loss,36963,70452,TKO,1,2:29
20385,6,UFC on FX 4 - Maynard vs. Guida,6/22/12,Rick Story,Brock Jardine,win,loss,25989,36630,Decision,3,5:00
20385,5,UFC on FX 4 - Maynard vs. Guida,6/22/12,Steven Siler,Joey Gambino,win,loss,22537,55503,Submission,1,2:47
20385,4,UFC on FX 4 - Maynard vs. Guida,6/22/12,Chris Camozzi,Nick Catone,win,loss,17224,23006,TKO,3,1:51
20385,3,UFC on FX 4 - Maynard vs. Guida,6/22/12,Matt Brown,Luis Ramos,win,loss,14310,3217,TKO,2,4:20
20385,2,UFC on FX 4 - Maynard vs. Guida,6/22/12,Dan Miller,Ricardo Funch,win,loss,14464,24057,Submission,3,3:12
20385,1,UFC on FX 4 - Maynard vs. Guida,6/22/12,Ken Stone,Dustin Pague,win,loss,24913,39781,Decision,3,5:00
19449,11,UFC 147 - Silva vs. Franklin 2,6/23/12,Rich Franklin,Wanderlei Silva,win,loss,392,209,Decision,5,5:00
19449,10,UFC 147 - Silva vs. Franklin 2,6/23/12,Cezar Ferreira,Sergio Moraes,win,loss,22400,21343,Decision,3,5:00
19449,9,UFC 147 - Silva vs. Franklin 2,6/23/12,Rony Mariano Bezerra,Godofredo Castro,win,loss,38190,40623,Decision,3,5:00
19449,8,UFC 147 - Silva vs. Franklin 2,6/23/12,Fabricio Werdum,Mike Russow,win,loss,8390,20552,TKO,1,2:28
19449,7,UFC 147 - Silva vs. Franklin 2,6/23/12,Hacran Dias,Iuri Alcantara,win,loss,19789,16129,Decision,3,5:00
19449,6,UFC 147 - Silva vs. Franklin 2,6/23/12,Rodrigo Damm,Anistavio Medeiros de Figueiredo,win,loss,11507,21962,Submission,1,2:12
19449,5,UFC 147 - Silva vs. Franklin 2,6/23/12,Francisco Trinaldo,Delson Heleno,win,loss,31103,5434,TKO,1,4:21
19449,4,UFC 147 - Silva vs. Franklin 2,6/23/12,Hugo Viana,John Teixeira da Conceicao,win,loss,65456,44311,Decision,3,5:00
19449,3,UFC 147 - Silva vs. Franklin 2,6/23/12,Thiago de Oliveira Perpetuo,Leonardo Mafra Texeira,win,loss,53207,76653,TKO,3,0:41
19449,2,UFC 147 - Silva vs. Franklin 2,6/23/12,Marcos Vinicius Borges Pancini,Wagner Campos,win,loss,51728,22197,TKO,3,1:04
19449,1,UFC 147 - Silva vs. Franklin 2,6/23/12,Felipe Arantes,Milton Vieira,draw,draw,31372,4481,Draw,3,5:00
20355,11,UFC 148 - Silva vs. Sonnen 2,7/7/12,Anderson Silva,Chael Sonnen,win,loss,1356,4112,TKO,2,1:55
20355,10,UFC 148 - Silva vs. Sonnen 2,7/7/12,Forrest Griffin,Tito Ortiz,win,loss,3526,158,Decision,3,5:00
20355,9,UFC 148 - Silva vs. Sonnen 2,7/7/12,Cung Le,Patrick Cote,win,loss,14883,6612,Decision,3,5:00
20355,8,UFC 148 - Silva vs. Sonnen 2,7/7/12,Demian Maia,Dong Hyun Kim,win,loss,14637,16374,TKO,1,0:47
20355,7,UFC 148 - Silva vs. Sonnen 2,7/7/12,Chad Mendes,Cody McKenzie,win,loss,38393,22173,KO,1,0:31
20355,6,UFC 148 - Silva vs. Sonnen 2,7/7/12,Mike Easton,Ivan Menjivar,win,loss,9626,993,Decision,3,5:00
20355,5,UFC 148 - Silva vs. Sonnen 2,7/7/12,Melvin Guillard,Fabricio Camoes,win,loss,7431,2427,Decision,3,5:00
20355,4,UFC 148 - Silva vs. Sonnen 2,7/7/12,Khabib Nurmagomedov,Gleison Tibau,win,loss,56035,5993,Decision,3,5:00
20355,3,UFC 148 - Silva vs. Sonnen 2,7/7/12,Costas Philippou,Riki Fukuda,win,loss,32432,10229,Decision,3,5:00
20355,2,UFC 148 - Silva vs. Sonnen 2,7/7/12,Shane Roller,John Alessio,win,loss,24540,259,Decision,3,5:00
20355,1,UFC 148 - Silva vs. Sonnen 2,7/7/12,Rafaello Oliveira,Yoislandy Izquierdo,win,loss,37260,64716,Decision,3,5:00
21725,11,UFC on Fuel TV 4 - Munoz vs. Weidman,7/11/12,Chris Weidman,Mark Munoz,win,loss,42804,22411,KO,2,1:37
21725,10,UFC on Fuel TV 4 - Munoz vs. Weidman,7/11/12,James Te Huna,Joey Beltran,win,loss,9033,21219,Decision,3,5:00
21725,9,UFC on Fuel TV 4 - Munoz vs. Weidman,7/11/12,Aaron Simpson,Kenny Robertson,win,loss,24986,31978,Decision,3,5:00
21725,8,UFC on Fuel TV 4 - Munoz vs. Weidman,7/11/12,Francis Carmont,Karlos Vemola,win,loss,9798,40238,Submission,2,1:39
21725,7,UFC on Fuel TV 4 - Munoz vs. Weidman,7/11/12,T.J. Dillashaw,Vaughan Lee,win,loss,62507,6946,Submission,1,2:33
21725,6,UFC on Fuel TV 4 - Munoz vs. Weidman,7/11/12,Rafael dos Anjos,Anthony Njokuani,win,loss,11675,7540,Decision,3,5:00
21725,5,UFC on Fuel TV 4 - Munoz vs. Weidman,7/11/12,Alex Caceres,Damacio Page,win,loss,41586,12158,Submission,2,1:27
21725,4,UFC on Fuel TV 4 - Munoz vs. Weidman,7/11/12,Chris Cariaso,Josh Ferguson,win,loss,16467,26649,Decision,3,5:00
21725,3,UFC on Fuel TV 4 - Munoz vs. Weidman,7/11/12,Andrew Craig,Rafael Natal,win,loss,63284,13968,KO,2,4:52
21725,2,UFC on Fuel TV 4 - Munoz vs. Weidman,7/11/12,Marcelo Guimaraes,Daniel Stittgen,win,loss,20277,42258,Decision,3,5:00
21725,1,UFC on Fuel TV 4 - Munoz vs. Weidman,7/11/12,Raphael Assuncao,Issei Tamura,win,loss,9574,34371,TKO,2,0:25
20821,11,UFC 149 - Faber vs. Barao,7/21/12,Renan Barao,Urijah Faber,win,loss,23156,8847,Decision,5,5:00
20821,10,UFC 149 - Faber vs. Barao,7/21/12,Tim Boetsch,Hector Lombard,win,loss,19544,11292,Decision,3,5:00
20821,9,UFC 149 - Faber vs. Barao,7/21/12,Cheick Kongo,Shawn Jordan,win,loss,2193,45624,Decision,3,5:00
20821,8,UFC 149 - Faber vs. Barao,7/21/12,James Head,Brian Ebersole,win,loss,23253,3015,Decision,3,5:00
20821,7,UFC 149 - Faber vs. Barao,7/21/12,Matt Riddle,Chris Clements,NC,NC,34072,13469,NC,3,2:02
20821,6,UFC 149 - Faber vs. Barao,7/21/12,Nick Ring,Court McGee,win,loss,6748,34124,Decision,3,5:00
